"","V3","n","hgnc_symbol"
"6307","ENSG00000175793",25,"SFN"
"6308","ENSG00000175806",2,"MSRA"
"6309","ENSG00000175832",17,"ETV4"
"6310","ENSG00000175866",2,"BAIAP2"
"6311","ENSG00000175899",4,"A2M"
"6312","ENSG00000175906",2,"ARL4D"
"6313","ENSG00000175920",2,"DOK7"
"6314","ENSG00000175931",1,"UBE2O"
"6315","ENSG00000175938",4,"ORAI3"
"6316","ENSG00000175985",1,"PLEKHD1"
"6317","ENSG00000176014",3,"TUBB6"
"6318","ENSG00000176040",1,"TMPRSS7"
"6319","ENSG00000176046",6,"NUPR1"
"6320","ENSG00000176058",1,"TPRN"
"6321","ENSG00000176102",2,"CSTF3"
"6322","ENSG00000176105",3,"YES1"
"6323","ENSG00000176153",2,"GPX2"
"6324","ENSG00000176155",1,"CCDC57"
"6325","ENSG00000176165",1,"FOXG1"
"6326","ENSG00000176170",26,"SPHK1"
"6327","ENSG00000176171",10,"BNIP3"
"6328","ENSG00000176194",1,"CIDEA"
"6329","ENSG00000176208",2,"ATAD5"
"6330","ENSG00000176222",2,"ZNF404"
"6331","ENSG00000176246",1,"OR4L1"
"6332","ENSG00000176248",1,"ANAPC2"
"6333","ENSG00000176256",1,"HMGB4"
"6334","ENSG00000176358",1,"TAC4"
"6335","ENSG00000176387",3,"HSD11B2"
"6336","ENSG00000176435",1,"CLEC14A"
"6337","ENSG00000176438",1,"SYNE3"
"6338","ENSG00000176444",1,"CLK2"
"6339","ENSG00000176454",1,"LPCAT4"
"6340","ENSG00000176463",1,"SLCO3A1"
"6341","ENSG00000176473",1,"WDR25"
"6342","ENSG00000176476",3,"SGF29"
"6343","ENSG00000176490",1,"DIRAS1"
"6344","ENSG00000176619",1,"LMNB2"
"6345","ENSG00000176624",1,"MEX3C"
"6346","ENSG00000176635",1,"HORMAD2"
"6347","ENSG00000176658",1,"MYO1D"
"6348","ENSG00000176678",1,"FOXL1"
"6349","ENSG00000176692",11,"FOXC2"
"6350","ENSG00000176697",14,"BDNF"
"6351","ENSG00000176720",2,"BOK"
"6352","ENSG00000176783",1,"RUFY1"
"6353","ENSG00000176788",3,"BASP1"
"6354","ENSG00000176842",2,"IRX5"
"6355","ENSG00000176884",2,"GRIN1"
"6356","ENSG00000176887",3,"SOX11"
"6357","ENSG00000176890",28,"TYMS"
"6358","ENSG00000176894",1,"PXMP2"
"6359","ENSG00000176907",2,"TCIM"
"6360","ENSG00000176915",1,"ANKLE2"
"6361","ENSG00000176920",2,"FUT2"
"6362","ENSG00000176927",1,"EFCAB5"
"6363","ENSG00000176945",1,"MUC20"
"6364","ENSG00000176946",1,"THAP4"
"6365","ENSG00000176974",11,"SHMT1"
"6366","ENSG00000176986",1,"SEC24C"
"6367","ENSG00000177000",116,"MTHFR"
"6368","ENSG00000177030",1,"DEAF1"
"6369","ENSG00000177051",1,"FBXO46"
"6370","ENSG00000177084",3,"POLE"
"6371","ENSG00000177098",1,"SCN4B"
"6372","ENSG00000177103",1,"DSCAML1"
"6373","ENSG00000177105",2,"RHOG"
"6374","ENSG00000177143",2,"CETN1"
"6375","ENSG00000177150",1,"FAM210A"
"6376","ENSG00000177156",1,"TALDO1"
"6377","ENSG00000177169",2,"ULK1"
"6378","ENSG00000177189",11,"RPS6KA3"
"6379","ENSG00000177200",1,"CHD9"
"6380","ENSG00000177234",1,"LINC01561"
"6381","ENSG00000177239",1,"MAN1B1"
"6382","ENSG00000177257",1,"DEFB4B"
"6383","ENSG00000177272",2,"KCNA3"
"6384","ENSG00000177283",1,"FZD8"
"6385","ENSG00000177294",1,"FBXO39"
"6386","ENSG00000177302",1,"TOP3A"
"6387","ENSG00000177303",1,"CASKIN2"
"6388","ENSG00000177374",7,"HIC1"
"6389","ENSG00000177409",1,"SAMD9L"
"6390","ENSG00000177410",2,"ZFAS1"
"6391","ENSG00000177425",10,"PAWR"
"6392","ENSG00000177426",2,"TGIF1"
"6393","ENSG00000177463",2,"NR2C2"
"6394","ENSG00000177469",3,"CAVIN1"
"6395","ENSG00000177485",7,"ZBTB33"
"6396","ENSG00000177508",1,"IRX3"
"6397","ENSG00000177519",1,"RPRM"
"6398","ENSG00000177542",1,"SLC25A22"
"6399","ENSG00000177556",1,"ATOX1"
"6400","ENSG00000177565",4,"TBL1XR1"
"6401","ENSG00000177570",1,"SAMD12"
"6402","ENSG00000177575",5,"CD163"
"6403","ENSG00000177600",4,"RPLP2"
"6404","ENSG00000177606",50,"JUN"
"6405","ENSG00000177613",1,"CSTF2T"
"6406","ENSG00000177628",2,"GBA"
"6407","ENSG00000177640",2,"CASC2"
"6408","ENSG00000177646",1,"ACAD9"
"6409","ENSG00000177697",12,"CD151"
"6410","ENSG00000177700",1,"POLR2L"
"6411","ENSG00000177707",2,"NECTIN3"
"6412","ENSG00000177731",4,"FLII"
"6413","ENSG00000177733",3,"HNRNPA0"
"6414","ENSG00000177885",20,"GRB2"
"6415","ENSG00000177888",1,"ZBTB41"
"6416","ENSG00000177889",6,"UBE2N"
"6417","ENSG00000177954",3,"RPS27"
"6418","ENSG00000177971",3,"IMP3"
"6419","ENSG00000178021",1,"TSPYL6"
"6420","ENSG00000178028",2,"DMAP1"
"6421","ENSG00000178031",1,"ADAMTSL1"
"6422","ENSG00000178035",2,"IMPDH2"
"6423","ENSG00000178057",1,"NDUFAF3"
"6424","ENSG00000178078",1,"STAP2"
"6425","ENSG00000178084",2,"HTR3C"
"6426","ENSG00000178104",2,"PDE4DIP"
"6427","ENSG00000178105",3,"DDX10"
"6428","ENSG00000178149",1,"DALRD3"
"6429","ENSG00000178175",4,"ZNF366"
"6430","ENSG00000178177",1,"LCORL"
"6431","ENSG00000178209",4,"PLEC"
"6432","ENSG00000178252",2,"WDR6"
"6433","ENSG00000178295",1,"GEN1"
"6434","ENSG00000178363",1,"CALML3"
"6435","ENSG00000178372",1,"CALML5"
"6436","ENSG00000178460",1,"MCMDC2"
"6437","ENSG00000178537",1,"SLC25A20"
"6438","ENSG00000178562",4,"CD28"
"6439","ENSG00000178567",1,"EPM2AIP1"
"6440","ENSG00000178568",59,"ERBB4"
"6441","ENSG00000178573",1,"MAF"
"6442","ENSG00000178585",4,"CTNNBIP1"
"6443","ENSG00000178605",1,"GTPBP6"
"6444","ENSG00000178607",6,"ERN1"
"6445","ENSG00000178623",1,"GPR35"
"6446","ENSG00000178685",1,"PARP10"
"6447","ENSG00000178691",10,"SUZ12"
"6448","ENSG00000178695",1,"KCTD12"
"6449","ENSG00000178726",1,"THBD"
"6450","ENSG00000178741",1,"COX5A"
"6451","ENSG00000178764",1,"ZHX2"
"6452","ENSG00000178772",1,"CPN2"
"6453","ENSG00000178773",1,"CPNE7"
"6454","ENSG00000178802",1,"MPI"
"6455","ENSG00000178896",2,"EXOSC4"
"6456","ENSG00000178919",1,"FOXE1"
"6457","ENSG00000178947",1,"SMIM10L2A"
"6458","ENSG00000178950",1,"GAK"
"6459","ENSG00000178951",4,"ZBTB7A"
"6460","ENSG00000178952",3,"TUFM"
"6461","ENSG00000178966",1,"RMI1"
"6462","ENSG00000178971",1,"CTC1"
"6463","ENSG00000178974",1,"FBXO34"
"6464","ENSG00000178977",1,"LINC00324"
"6465","ENSG00000178980",3,"SELENOW"
"6466","ENSG00000178982",1,"EIF3K"
"6467","ENSG00000178999",14,"AURKB"
"6468","ENSG00000179008",1,"C14orf39"
"6469","ENSG00000179041",3,"RRS1"
"6470","ENSG00000179051",2,"RCC2"
"6471","ENSG00000179059",1,"ZFP42"
"6472","ENSG00000179091",4,"CYC1"
"6473","ENSG00000179094",5,"PER1"
"6474","ENSG00000179119",1,"SPTY2D1"
"6475","ENSG00000179134",2,"SAMD4B"
"6476","ENSG00000179142",2,"CYP11B2"
"6477","ENSG00000179148",1,"ALOXE3"
"6478","ENSG00000179151",1,"EDC3"
"6479","ENSG00000179163",1,"FUCA1"
"6480","ENSG00000179218",10,"CALR"
"6481","ENSG00000179222",4,"MAGED1"
"6482","ENSG00000179242",1,"CDH4"
"6483","ENSG00000179262",2,"RAD23A"
"6484","ENSG00000179284",2,"DAND5"
"6485","ENSG00000179295",18,"PTPN11"
"6486","ENSG00000179314",1,"WSCD1"
"6487","ENSG00000179331",1,"RAB39A"
"6488","ENSG00000179335",1,"CLK3"
"6489","ENSG00000179344",6,"HLA-DQB1"
"6490","ENSG00000179348",2,"GATA2"
"6491","ENSG00000179361",3,"ARID3B"
"6492","ENSG00000179388",1,"EGR3"
"6493","ENSG00000179409",1,"GEMIN4"
"6494","ENSG00000179455",1,"MKRN3"
"6495","ENSG00000179477",2,"ALOX12B"
"6496","ENSG00000179526",5,"SHARPIN"
"6497","ENSG00000179542",1,"SLITRK4"
"6498","ENSG00000179583",2,"CIITA"
"6499","ENSG00000179593",2,"ALOX15B"
"6500","ENSG00000179604",1,"CDC42EP4"
"6501","ENSG00000179632",1,"MAF1"
"6502","ENSG00000179639",1,"FCER1A"
"6503","ENSG00000179750",23,"APOBEC3B"
"6504","ENSG00000179776",13,"CDH5"
"6505","ENSG00000179796",1,"LRRC3B"
"6506","ENSG00000179820",2,"MYADM"
"6507","ENSG00000179832",1,"MROH1"
"6508","ENSG00000179855",1,"GIPC3"
"6509","ENSG00000179862",2,"CITED4"
"6510","ENSG00000179869",1,"ABCA13"
"6511","ENSG00000179912",1,"R3HDM2"
"6512","ENSG00000179913",1,"B3GNT3"
"6513","ENSG00000180008",1,"SOCS4"
"6514","ENSG00000180035",1,"ZNF48"
"6515","ENSG00000180061",1,"TMEM150B"
"6516","ENSG00000180096",1,"SEPTIN1"
"6517","ENSG00000180104",1,"EXOC3"
"6518","ENSG00000180155",3,"LYNX1"
"6519","ENSG00000180182",3,"MED14"
"6520","ENSG00000180198",3,"RCC1"
"6521","ENSG00000180210",9,"F2"
"6522","ENSG00000180263",1,"FGD6"
"6523","ENSG00000180318",2,"ALX1"
"6524","ENSG00000180340",1,"FZD2"
"6525","ENSG00000180357",1,"ZNF609"
"6526","ENSG00000180370",4,"PAK2"
"6527","ENSG00000180530",18,"NRIP1"
"6528","ENSG00000180532",1,"ZSCAN4"
"6529","ENSG00000180543",3,"TSPYL5"
"6530","ENSG00000180611",1,"MB21D2"
"6531","ENSG00000180616",7,"SSTR2"
"6532","ENSG00000180658",1,"OR2A4"
"6533","ENSG00000180720",1,"CHRM4"
"6534","ENSG00000180764",1,"PIPSL"
"6535","ENSG00000180772",2,"AGTR2"
"6536","ENSG00000180776",1,"ZDHHC20"
"6537","ENSG00000180777",1,"ANKRD30B"
"6538","ENSG00000180817",1,"PPA1"
"6539","ENSG00000180818",3,"HOXC10"
"6540","ENSG00000180846",1,"CSNK1G2-AS1"
"6541","ENSG00000180871",6,"CXCR2"
"6542","ENSG00000180879",1,"SSR4"
"6543","ENSG00000180891",2,"CUEDC1"
"6544","ENSG00000180900",14,"SCRIB"
"6545","ENSG00000180901",2,"KCTD2"
"6546","ENSG00000180902",1,"D2HGDH"
"6547","ENSG00000180914",3,"OXTR"
"6548","ENSG00000180921",1,"FAM83H"
"6549","ENSG00000180992",1,"MRPL14"
"6550","ENSG00000181007",1,"ZFP82"
"6551","ENSG00000181019",39,"NQO1"
"6552","ENSG00000181031",1,"RPH3AL"
"6553","ENSG00000181061",2,"HIGD1A"
"6554","ENSG00000181090",4,"EHMT1"
"6555","ENSG00000181092",35,"ADIPOQ"
"6556","ENSG00000181104",18,"F2R"
"6557","ENSG00000181143",11,"MUC16"
"6558","ENSG00000181163",13,"NPM1"
"6559","ENSG00000181191",1,"PJA1"
"6560","ENSG00000181192",1,"DHTKD1"
"6561","ENSG00000181220",1,"ZNF746"
"6562","ENSG00000181222",8,"POLR2A"
"6563","ENSG00000181234",1,"TMEM132C"
"6564","ENSG00000181291",1,"TMEM132E"
"6565","ENSG00000181358",1,"CTAGE10P"
"6566","ENSG00000181404",2,"WASHC1"
"6567","ENSG00000181433",1,"SAGE1"
"6568","ENSG00000181449",35,"SOX2"
"6569","ENSG00000181458",1,"TMEM45A"
"6570","ENSG00000181467",2,"RAP2B"
"6571","ENSG00000181544",3,"FANCB"
"6572","ENSG00000181555",3,"SETD2"
"6573","ENSG00000181610",2,"MRPS23"
"6574","ENSG00000181634",2,"TNFSF15"
"6575","ENSG00000181649",1,"PHLDA2"
"6576","ENSG00000181652",1,"ATG9B"
"6577","ENSG00000181722",1,"ZBTB20"
"6578","ENSG00000181788",10,"SIAH2"
"6579","ENSG00000181789",4,"COPG1"
"6580","ENSG00000181790",2,"ADGRB1"
"6581","ENSG00000181817",1,"LSM10"
"6582","ENSG00000181847",1,"TIGIT"
"6583","ENSG00000181852",6,"RNF41"
"6584","ENSG00000181856",2,"SLC2A4"
"6585","ENSG00000181885",5,"CLDN7"
"6586","ENSG00000181915",1,"ADO"
"6587","ENSG00000181924",1,"COA4"
"6588","ENSG00000181929",1,"PRKAG1"
"6589","ENSG00000181938",1,"GINS3"
"6590","ENSG00000181991",1,"MRPS11"
"6591","ENSG00000182004",2,"SNRPE"
"6592","ENSG00000182054",7,"IDH2"
"6593","ENSG00000182095",3,"TNRC18"
"6594","ENSG00000182117",2,"NOP10"
"6595","ENSG00000182134",1,"TDRKH"
"6596","ENSG00000182149",3,"IST1"
"6597","ENSG00000182154",2,"MRPL41"
"6598","ENSG00000182168",1,"UNC5C"
"6599","ENSG00000182175",1,"RGMA"
"6600","ENSG00000182179",1,"UBA7"
"6601","ENSG00000182185",16,"RAD51B"
"6602","ENSG00000182196",2,"ARL6IP4"
"6603","ENSG00000182199",5,"SHMT2"
"6604","ENSG00000182240",2,"BACE2"
"6605","ENSG00000182253",1,"SYNM"
"6606","ENSG00000182272",1,"B4GALNT4"
"6607","ENSG00000182325",1,"FBXL6"
"6608","ENSG00000182389",1,"CACNB4"
"6609","ENSG00000182446",1,"NPLOC4"
"6610","ENSG00000182450",1,"KCNK4"
"6611","ENSG00000182463",3,"TSHZ2"
"6612","ENSG00000182473",2,"EXOC7"
"6613","ENSG00000182481",12,"KPNA2"
"6614","ENSG00000182492",1,"BGN"
"6615","ENSG00000182511",1,"FES"
"6616","ENSG00000182541",3,"LIMK2"
"6617","ENSG00000182568",15,"SATB1"
"6618","ENSG00000182578",10,"CSF1R"
"6619","ENSG00000182585",2,"EPGN"
"6620","ENSG00000182621",3,"PLCB1"
"6621","ENSG00000182628",4,"SKA2"
"6622","ENSG00000182636",1,"NDN"
"6623","ENSG00000182667",1,"NTM"
"6624","ENSG00000182670",1,"TTC3"
"6625","ENSG00000182704",1,"TSKU"
"6626","ENSG00000182718",28,"ANXA2"
"6627","ENSG00000182732",2,"RGS6"
"6628","ENSG00000182752",3,"PAPPA"
"6629","ENSG00000182774",2,"RPS17"
"6630","ENSG00000182782",2,"HCAR2"
"6631","ENSG00000182809",1,"CRIP2"
"6632","ENSG00000182827",1,"ACBD3"
"6633","ENSG00000182831",1,"C16orf72"
"6634","ENSG00000182866",5,"LCK"
"6635","ENSG00000182871",6,"COL18A1"
"6636","ENSG00000182872",3,"RBM10"
"6637","ENSG00000182934",1,"SRPRA"
"6638","ENSG00000182944",2,"EWSR1"
"6639","ENSG00000182968",2,"SOX1"
"6640","ENSG00000182973",1,"CNOT10"
"6641","ENSG00000182979",38,"MTA1"
"6642","ENSG00000182985",6,"CADM1"
"6643","ENSG00000183010",1,"PYCR1"
"6644","ENSG00000183020",2,"AP2A2"
"6645","ENSG00000183032",1,"SLC25A21"
"6646","ENSG00000183036",2,"PCP4"
"6647","ENSG00000183044",1,"ABAT"
"6648","ENSG00000183048",1,"SLC25A10"
"6649","ENSG00000183049",2,"CAMK1D"
"6650","ENSG00000183066",1,"WBP2NL"
"6651","ENSG00000183072",1,"NKX2-5"
"6652","ENSG00000183087",3,"GAS6"
"6653","ENSG00000183090",1,"FREM3"
"6654","ENSG00000183098",3,"GPC6"
"6655","ENSG00000183117",5,"CSMD1"
"6656","ENSG00000183161",5,"FANCF"
"6657","ENSG00000183207",6,"RUVBL2"
"6658","ENSG00000183255",3,"PTTG1IP"
"6659","ENSG00000183258",2,"DDX41"
"6660","ENSG00000183281",1,"PLGLB1"
"6661","ENSG00000183287",2,"CCBE1"
"6662","ENSG00000183291",2,"SELENOF"
"6663","ENSG00000183305",1,"MAGEA2B"
"6664","ENSG00000183317",6,"EPHA10"
"6665","ENSG00000183336",1,"BOLA2"
"6666","ENSG00000183337",2,"BCOR"
"6667","ENSG00000183354",1,"KIAA2026"
"6668","ENSG00000183386",1,"FHL3"
"6669","ENSG00000183421",1,"RIPK4"
"6670","ENSG00000183431",1,"SF3A3"
"6671","ENSG00000183434",2,"TFDP3"
"6672","ENSG00000183454",2,"GRIN2A"
"6673","ENSG00000183479",1,"TREX2"
"6674","ENSG00000183484",1,"GPR132"
"6675","ENSG00000183495",3,"EP400"
"6676","ENSG00000183520",1,"UTP11"
"6677","ENSG00000183527",1,"PSMG1"
"6678","ENSG00000183566",2,"BPIFA4P"
"6679","ENSG00000183570",1,"PCBP3"
"6680","ENSG00000183578",1,"TNFAIP8L3"
"6681","ENSG00000183580",1,"FBXL7"
"6682","ENSG00000183617",1,"MRPL54"
"6683","ENSG00000183625",1,"CCR3"
"6684","ENSG00000183655",1,"KLHL25"
"6685","ENSG00000183665",1,"TRMT12"
"6686","ENSG00000183684",7,"ALYREF"
"6687","ENSG00000183691",2,"NOG"
"6688","ENSG00000183696",1,"UPP1"
"6689","ENSG00000183715",2,"OPCML"
"6690","ENSG00000183726",1,"TMEM50A"
"6691","ENSG00000183729",1,"NPBWR1"
"6692","ENSG00000183735",6,"TBK1"
"6693","ENSG00000183741",1,"CBX6"
"6694","ENSG00000183742",6,"MACC1"
"6695","ENSG00000183751",2,"TBL3"
"6696","ENSG00000183762",1,"KREMEN1"
"6697","ENSG00000183763",1,"TRAIP"
"6698","ENSG00000183765",173,"CHEK2"
"6699","ENSG00000183770",2,"FOXL2"
"6700","ENSG00000183773",1,"AIFM3"
"6701","ENSG00000183778",1,"B3GALT5"
"6702","ENSG00000183779",9,"ZNF703"
"6703","ENSG00000183783",1,"KCTD8"
"6704","ENSG00000183785",1,"TUBA8"
"6705","ENSG00000183808",1,"RBM12B"
"6706","ENSG00000183813",1,"CCR4"
"6707","ENSG00000183814",5,"LIN9"
"6708","ENSG00000183826",1,"BTBD9"
"6709","ENSG00000183840",1,"GPR39"
"6710","ENSG00000183856",2,"IQGAP3"
"6711","ENSG00000183864",1,"TOB2"
"6712","ENSG00000183873",11,"SCN5A"
"6713","ENSG00000183888",2,"SRARP"
"6714","ENSG00000183914",1,"DNAH2"
"6715","ENSG00000183955",8,"KMT5A"
"6716","ENSG00000183963",1,"SMTN"
"6717","ENSG00000183978",1,"COA3"
"6718","ENSG00000184007",4,"PTP4A2"
"6719","ENSG00000184009",4,"ACTG1"
"6720","ENSG00000184033",5,"CTAG1B"
"6721","ENSG00000184047",11,"DIABLO"
"6722","ENSG00000184083",1,"FAM120C"
"6723","ENSG00000184110",1,"EIF3C"
"6724","ENSG00000184113",1,"CLDN5"
"6725","ENSG00000184117",2,"NIPSNAP1"
"6726","ENSG00000184160",1,"ADRA2C"
"6727","ENSG00000184205",1,"TSPYL2"
"6728","ENSG00000184207",1,"PGP"
"6729","ENSG00000184216",2,"IRAK1"
"6730","ENSG00000184220",1,"CMSS1"
"6731","ENSG00000184254",4,"ALDH1A3"
"6732","ENSG00000184260",3,"HIST2H2AC"
"6733","ENSG00000184292",7,"TACSTD2"
"6734","ENSG00000184302",1,"SIX6"
"6735","ENSG00000184304",9,"PRKD1"
"6736","ENSG00000184313",1,"MROH7"
"6737","ENSG00000184344",1,"GDF3"
"6738","ENSG00000184347",3,"SLIT3"
"6739","ENSG00000184357",3,"HIST1H1B"
"6740","ENSG00000184363",1,"PKP3"
"6741","ENSG00000184368",1,"MAP7D2"
"6742","ENSG00000184371",13,"CSF1"
"6743","ENSG00000184381",1,"PLA2G6"
"6744","ENSG00000184384",3,"MAML2"
"6745","ENSG00000184402",1,"SS18L1"
"6746","ENSG00000184408",1,"KCND2"
"6747","ENSG00000184432",3,"COPB2"
"6748","ENSG00000184451",1,"CCR10"
"6749","ENSG00000184470",6,"TXNRD2"
"6750","ENSG00000184481",1,"FOXO4"
"6751","ENSG00000184489",7,"PTP4A3"
"6752","ENSG00000184500",1,"PROS1"
"6753","ENSG00000184502",3,"GAST"
"6754","ENSG00000184507",1,"NUTM1"
"6755","ENSG00000184545",1,"DUSP8"
"6756","ENSG00000184557",15,"SOCS3"
"6757","ENSG00000184584",2,"TMEM173"
"6758","ENSG00000184634",20,"MED12"
"6759","ENSG00000184640",8,"SEPTIN9"
"6760","ENSG00000184661",1,"CDCA2"
"6761","ENSG00000184677",1,"ZBTB40"
"6762","ENSG00000184678",4,"HIST2H2BE"
"6763","ENSG00000184697",10,"CLDN6"
"6764","ENSG00000184702",1,"SEPTIN5"
"6765","ENSG00000184709",2,"LRRC26"
"6766","ENSG00000184735",1,"DDX53"
"6767","ENSG00000184743",1,"ATL3"
"6768","ENSG00000184752",1,"NDUFA12"
"6769","ENSG00000184792",2,"OSBP2"
"6770","ENSG00000184811",2,"TRARG1"
"6771","ENSG00000184840",1,"TMED9"
"6772","ENSG00000184845",1,"DRD1"
"6773","ENSG00000184897",3,"H1FX"
"6774","ENSG00000184900",1,"SUMO3"
"6775","ENSG00000184905",1,"TCEAL2"
"6776","ENSG00000184916",2,"JAG2"
"6777","ENSG00000184937",30,"WT1"
"6778","ENSG00000184956",1,"MUC6"
"6779","ENSG00000184967",2,"NOC4L"
"6780","ENSG00000184979",1,"USP18"
"6781","ENSG00000184988",1,"TMEM106A"
"6782","ENSG00000184990",2,"SIVA1"
"6783","ENSG00000184992",2,"BRI3BP"
"6784","ENSG00000185000",1,"DGAT1"
"6785","ENSG00000185008",2,"ROBO2"
"6786","ENSG00000185009",2,"AP3M1"
"6787","ENSG00000185010",2,"F8"
"6788","ENSG00000185024",2,"BRF1"
"6789","ENSG00000185043",2,"CIB1"
"6790","ENSG00000185046",1,"ANKS1B"
"6791","ENSG00000185049",2,"NELFA"
"6792","ENSG00000185070",1,"FLRT2"
"6793","ENSG00000185085",1,"INTS5"
"6794","ENSG00000185088",1,"RPS27L"
"6795","ENSG00000185104",2,"FAF1"
"6796","ENSG00000185122",18,"HSF1"
"6797","ENSG00000185133",1,"INPP5J"
"6798","ENSG00000185163",2,"DDX51"
"6799","ENSG00000185164",2,"NOMO2"
"6800","ENSG00000185187",1,"SIGIRR"
"6801","ENSG00000185215",1,"TNFAIP2"
"6802","ENSG00000185231",1,"MC2R"
"6803","ENSG00000185236",1,"RAB11B"
"6804","ENSG00000185238",3,"PRMT3"
"6805","ENSG00000185247",2,"MAGEA11"
"6806","ENSG00000185291",1,"IL3RA"
"6807","ENSG00000185298",1,"CCDC137"
"6808","ENSG00000185324",7,"CDK10"
"6809","ENSG00000185338",9,"SOCS1"
"6810","ENSG00000185344",2,"ATP6V0A2"
"6811","ENSG00000185345",4,"PRKN"
"6812","ENSG00000185352",1,"HS6ST3"
"6813","ENSG00000185359",4,"HGS"
"6814","ENSG00000185379",15,"RAD51D"
"6815","ENSG00000185386",2,"MAPK11"
"6816","ENSG00000185420",7,"SMYD3"
"6817","ENSG00000185467",1,"KPNA7"
"6818","ENSG00000185479",1,"KRT6B"
"6819","ENSG00000185483",5,"ROR1"
"6820","ENSG00000185499",163,"MUC1"
"6821","ENSG00000185507",3,"IRF7"
"6822","ENSG00000185513",2,"L3MBTL1"
"6823","ENSG00000185515",5,"BRCC3"
"6824","ENSG00000185532",5,"PRKG1"
"6825","ENSG00000185551",7,"NR2F2"
"6826","ENSG00000185559",3,"DLK1"
"6827","ENSG00000185591",63,"SP1"
"6828","ENSG00000185608",1,"MRPL40"
"6829","ENSG00000185619",1,"PCGF3"
"6830","ENSG00000185621",1,"LMLN"
"6831","ENSG00000185624",2,"P4HB"
"6832","ENSG00000185627",2,"PSMD13"
"6833","ENSG00000185630",6,"PBX1"
"6834","ENSG00000185651",4,"UBE2L3"
"6835","ENSG00000185652",2,"NTF3"
"6836","ENSG00000185658",1,"BRWD1"
"6837","ENSG00000185664",1,"PMEL"
"6838","ENSG00000185668",1,"POU3F1"
"6839","ENSG00000185669",1,"SNAI3"
"6840","ENSG00000185684",1,"EP400P1"
"6841","ENSG00000185686",4,"PRAME"
"6842","ENSG00000185697",1,"MYBL1"
"6843","ENSG00000185721",2,"DRG1"
"6844","ENSG00000185728",1,"YTHDF3"
"6845","ENSG00000185736",1,"ADARB2"
"6846","ENSG00000185737",1,"NRG3"
"6847","ENSG00000185787",5,"MORF4L1"
"6848","ENSG00000185813",1,"PCYT2"
"6849","ENSG00000185825",2,"BCAP31"
"6850","ENSG00000185883",2,"ATP6V0C"
"6851","ENSG00000185885",3,"IFITM1"
"6852","ENSG00000185896",1,"LAMP1"
"6853","ENSG00000185897",1,"FFAR3"
"6854","ENSG00000185900",1,"POMK"
"6855","ENSG00000185915",1,"KLHL34"
"6856","ENSG00000185920",4,"PTCH1"
"6857","ENSG00000185946",1,"RNPC3"
"6858","ENSG00000185950",13,"IRS2"
"6859","ENSG00000185988",1,"PLK5"
"6860","ENSG00000186001",1,"LRCH3"
"6861","ENSG00000186010",6,"NDUFA13"
"6862","ENSG00000186038",1,"HTR3E"
"6863","ENSG00000186081",29,"KRT5"
"6864","ENSG00000186090",1,"HTR3D"
"6865","ENSG00000186106",1,"ANKRD46"
"6866","ENSG00000186111",4,"PIP5K1C"
"6867","ENSG00000186141",1,"POLR3C"
"6868","ENSG00000186153",34,"WWOX"
"6869","ENSG00000186160",8,"CYP4Z1"
"6870","ENSG00000186174",3,"BCL9L"
"6871","ENSG00000186187",1,"ZNRF1"
"6872","ENSG00000186188",2,"FFAR4"
"6873","ENSG00000186260",3,"MRTFB"
"6874","ENSG00000186265",2,"BTLA"
"6875","ENSG00000186272",1,"ZNF17"
"6876","ENSG00000186281",1,"GPAT2"
"6877","ENSG00000186298",5,"PPP1CC"
"6878","ENSG00000186340",3,"THBS2"
"6879","ENSG00000186350",9,"RXRA"
"6880","ENSG00000186395",1,"KRT10"
"6881","ENSG00000186416",1,"NKRF"
"6882","ENSG00000186432",2,"KPNA4"
"6883","ENSG00000186468",1,"RPS23"
"6884","ENSG00000186472",1,"PCLO"
"6885","ENSG00000186474",3,"KLK12"
"6886","ENSG00000186480",1,"INSIG1"
"6887","ENSG00000186532",1,"SMYD4"
"6888","ENSG00000186566",2,"GPATCH8"
"6889","ENSG00000186567",3,"CEACAM19"
"6890","ENSG00000186575",9,"NF2"
"6891","ENSG00000186579",1,"DEFB106A"
"6892","ENSG00000186591",1,"UBE2H"
"6893","ENSG00000186625",1,"KATNA1"
"6894","ENSG00000186635",1,"ARAP1"
"6895","ENSG00000186638",2,"KIF24"
"6896","ENSG00000186648",1,"CARMIL3"
"6897","ENSG00000186654",2,"PRR5"
"6898","ENSG00000186660",1,"ZFP91"
"6899","ENSG00000186666",2,"BCDIN3D"
"6900","ENSG00000186716",1,"BCR"
"6901","ENSG00000186810",5,"CXCR3"
"6902","ENSG00000186815",1,"TPCN1"
"6903","ENSG00000186827",2,"TNFRSF4"
"6904","ENSG00000186832",2,"KRT16"
"6905","ENSG00000186834",6,"HEXIM1"
"6906","ENSG00000186847",6,"KRT14"
"6907","ENSG00000186862",1,"PDZD7"
"6908","ENSG00000186868",16,"MAPT"
"6909","ENSG00000186871",2,"ERCC6L"
"6910","ENSG00000186891",1,"TNFRSF18"
"6911","ENSG00000186895",6,"FGF3"
"6912","ENSG00000186910",1,"SERPINA11"
"6913","ENSG00000186951",11,"PPARA"
"6914","ENSG00000186998",1,"EMID1"
"6915","ENSG00000187003",2,"ACTL7A"
"6916","ENSG00000187010",1,"RHD"
